여주능서면,-175,1.5598190609889253,3.9840637450199203,1,Town
여주대신면,-281,2.81214848143982,7.168458781362007,2,Town
여주북내면,-60,2.033760423022168,5.181347150259067,1,Town
여주산북면,100,0,0,0,Town
여주여흥동,351,0.4548142083958703,1.1574074074074074,1,Town
여주오학동,680,0,0,0,Town
여주점동면,20,2.1616947686986596,5.524861878453039,1,Town
여주중앙동,243,0.5383290267011197,1.36986301369863,1,Town
여주흥천면,74,1.9880715705765408,5.076142131979695,1,Town
연천군,510,0.4577811348394333,1.4440433212996389,2,City
연천군남면,104,0,0,0,Town
연천미산면,56,0,0,0,Town
연천백학면,85,0,0,0,Town
연천신서면,89,0,0,0,Town
연천연천읍,75,1.2619888944977284,3.9840637450199203,1,Town
연천왕징면,32,0,0,0,Town
연천장남면,23,0,0,0,Town
연천전곡읍,-86,0.5181615627752733,1.6313213703099512,1,Town
연천중면,6,0,0,0,Town
연천청산면,126,0,0,0,Town
오산시,1996,0.3512638913892048,0.9271062695561478,8,City
오산남촌동,-844,1.0038648797871805,2.6490066225165565,2,Town
오산대원동,865,0.3105686512003478,0.819672131147541,2,Town
오산세마동,341,0.3149507102138515,0.8312551953449709,1,Town
오산신장동,555,0.3374502260916515,0.8904719501335707,2,Town
오산중앙동,465,0.27633469658450316,0.7293946024799417,1,Town
오산초평동,614,0,0,0,Town
용인시,12681,0.2894526264090974,0.7736075064883211,31,City
기흥구,5070,0.27255754371141605,0.7881773399014779,12,District
용인구갈동,424,0.23606062036731032,0.6825938566552902,1,Town
용인구성동,529,0.253196607165464,0.7320644216691069,1,Town
용인기흥동,731,0,0,0,Town
용인동백1동,345,0.35938042814188337,1.0391409767925182,3,Town
용인마북동,274,0.307900732803744,0.8904719501335707,1,Town
용인보라동,451,0.29841838257236647,0.8628127696289906,1,Town
용인보정동,278,0.2738000711880185,0.7917656373713381,1,Town
용인상갈동,-396,0.7396449704142012,2.1413276231263385,1,Town
용인상하동,865,0,0,0,Town
용인서농동,154,0.39050296782255545,1.128668171557562,1,Town
용인신갈동,474,0.2561409799953895,0.7407407407407407,1,Town
용인영덕1동,941,0.20785699438786118,0.6013229104028863,1,Town
수지구,3926,0.26667804492991704,0.691085003455425,10,District
용인동천동,1879,0,0,0,Town
용인상현1동,1202,0.2397679046682811,0.6213109661385523,2,Town
용인성복동,805,0.20106160527585654,0.5211047420531526,1,Town
용인신봉동,-667,0.5216756220981794,1.352265043948614,2,Town
용인풍덕천1동,3344,0.1291956280199478,0.33478406427854035,2,Town
처인구,3685,0.3519350562509531,0.8673026886383347,9,District
용인남사면,944,0,0,0,Town
용인동부동,535,0,0,0,Town
용인모현읍,-34,0.3872966692486444,0.9541984732824427,1,Town
용인백암면,82,1.177301624676242,2.9069767441860463,1,Town
용인양지면,787,0,0,0,Town
용인역삼동,650,0.227009602506186,0.5592841163310962,1,Town
용인원삼면,333,0,0,0,Town
용인유림동,-319,0.5589871153469913,1.3774104683195594,2,Town
용인이동읍,656,0.49691910157026437,1.2239902080783354,1,Town
용인중앙동,238,0.41148876635667847,1.0141987829614605,1,Town
용인포곡읍,-187,0.6045400961218752,1.4892032762472078,2,Town
의왕시,3505,0.3045994517209869,0.7203572972194209,5,City
의왕고천동,-936,1.6668055671305941,3.9447731755424065,2,Town
의왕내손1동,1194,0.20986358866736624,0.49627791563275436,1,Town
의왕부곡동,667,0.3381577167590964,0.8,1,Town
의왕오전동,1033,0.26074259491030455,0.6165228113440198,1,Town
의왕청계동,1547,0,0,0,Town
의정부시,4738,0.3517573577746071,0.9140245644101684,16,City
의정가능동,-3972,2.2723829722769278,5.905511811023622,6,Town
의정녹양동,-87,0.8905115989135759,2.314814814814815,2,Town
의정의정부1동,9448,0.03758861516024027,0.0976657876745776,1,Town
의정자금동,1068,0,0,0,Town
의정장암동,800,0,0,0,Town
의정호원1동,1890,0.13887152994764543,0.36075036075036077,1,Town
의정흥선동,746,0,0,0,Town
이천시,2510,0.5516049405415842,1.343183344526528,12,City
이천관고동,-1042,1.9402405898331392,4.7281323877068555,2,Town
이천대월면,596,0,0,0,Town
이천마장면,409,0.7475517679599313,1.8214936247723132,1,Town
이천모가면,183,0,0,0,Town
이천백사면,457,0,0,0,Town
이천부발읍,692,0.2774925770735633,0.675219446320054,1,Town
이천설성면,56,2.081165452653486,5.076142131979695,1,Town
이천신둔면,330,0.7493443237167479,1.8248175182481752,1,Town
이천율면,56,3.713330857779428,9.09090909090909,1,Town
이천장호원읍,-168,1.3502565487442613,3.289473684210526,2,Town
이천중리동,605,0,0,0,Town
이천증포동,-622,0.5556481635828193,1.3519603424966202,3,Town
이천창전동,711,0,0,0,Town
이천호법면,247,0,0,0,Town
파주시,4548,0.39519530332337294,1.0716199321307376,18,City
파주광탄면,-890,1.7302534821351327,4.694835680751174,2,Town
파주교하동,465,0.24388459381020902,0.6609385327164573,1,Town
파주금촌1동,1238,0.2386720288315811,0.6472491909385113,2,Town
파주문산읍,1112,0.41217566927024296,1.1173184357541899,2,Town
파주법원읍,13,0.9127418765972983,2.4752475247524752,1,Town
파주운정1동,2591,0.22068600243858033,0.598175564528189,4,Town
파주월롱면,84,1.079447322970639,2.932551319648094,1,Town
파주적성면,76,2.6288117770767614,7.142857142857142,2,Town
파주조리읍,295,0.3306878306878307,0.8968609865470852,1,Town
파주진동면,5,0,0,0,Town
파주탄현면,497,0,0,0,Town
파주파주읍,-1104,1.5255530129672006,4.140786749482402,2,Town
파주파평면,145,0,0,0,Town
평택시,5850,0.4022133224544206,1.0059398352174747,21,City
평택고덕면,511,0.5214308061320263,1.303780964797914,1,Town
평택비전1동,203,0.4650333661440208,1.1627906976744187,6,Town
평택서정동,546,0.3838624237073433,0.9596928982725528,1,Town
평택서탄면,145,0,0,0,Town
평택세교동,24,0.3786157807057398,0.946969696969697,1,Town
평택송북동,881,0,0,0,Town
평택송탄동,-22,0.5167424555601488,1.2919896640826873,1,Town
평택신장1동,-327,0.7689350249903883,1.9267822736030829,1,Town
평택신평동,104,0.43777087072626186,1.095290251916758,1,Town
평택안중읍,-47,0.6849002328660792,1.7123287671232876,3,Town
평택오성면,270,0,0,0,Town
평택용이동,993,0,0,0,Town
평택원평동,430,0,0,0,Town
평택중앙동,-380,0.6805653229282458,1.7016449234259785,3,Town
평택지산동,482,0,0,0,Town
평택진위면,30,0.8786574114752659,2.197802197802198,1,Town
평택청북읍,266,0.38800294882241104,0.970873786407767,1,Town
평택통복동,166,0,0,0,Town
평택팽성읍,397,0.36357025995273584,0.9090909090909091,1,Town
평택포승읍,961,0,0,0,Town
평택현덕면,217,0,0,0,Town
포천시,1636,0.47271425773731945,1.3255065328536262,7,City
포천가산면,277,0,0,0,Town
포천관인면,6,3.567606136282554,10.0,1,Town
포천군내면,-268,1.1512779184895232,3.225806451612903,1,Town
포천내촌면,166,0,0,0,Town
포천선단동,514,0,0,0,Town
포천소흘읍,-256,0.4517119884361731,1.2658227848101267,2,Town
포천신북면,453,0,0,0,Town
포천영북면,159,1.1676786548341895,3.278688524590164,1,Town
포천영중면,174,0,0,0,Town
포천이동면,219,0,0,0,Town
포천일동면,73,1.055297593921486,2.9585798816568047,1,Town
포천창수면,78,0,0,0,Town
포천포천동,-57,0.5334755934915977,1.4947683109118086,1,Town
포천화현면,98,0,0,0,Town
하남시,4143,0.3198976327575176,1.000333444481494,9,City
하남감북동,-98,3.502626970227671,10.989010989010989,1,Town
하남감일동,278,0,0,0,Town
하남신장1동,5963,0.048635293659903114,0.1520450053215752,1,Town
하남위례동,613,0,0,0,Town
하남천현동,-742,2.58631837579206,8.097165991902834,2,Town
하남초이동,118,0,0,0,Town
하남춘궁동,129,0,0,0,Town
하남풍산동,544,0.33874191253683816,1.0593220338983051,1,Town
화성시,8889,0.3466287685879677,0.9321335101996917,26,City
화성기배동,195,0.7224911494834187,1.9455252918287937,1,Town
화성남양읍,971,0.25223225546082834,0.6784260515603798,1,Town
화성동탄1동,4822,0.2822578368888412,0.7588980799878576,10,Town
화성마도면,258,0,0,0,Town
화성매송면,272,0,0,0,Town
화성반월동,300,0.3075598203850649,0.8271298593879239,1,Town
화성병점1동,-97,0.3792547643879776,1.0198878123406425,2,Town
화성봉담읍,2049,0.1267603848445284,0.34083162917518744,1,Town
화성비봉면,-493,1.713796058269066,4.608294930875576,1,Town
화성새솔동,725,0,0,0,Town
화성서신면,263,0,0,0,Town
화성송산면,124,0.9129918743723181,2.457002457002457,1,Town
화성양감면,149,0,0,0,Town
화성우정읍,-96,1.14593479631009,3.0816640986132513,2,Town
화성장안면,381,0,0,0,Town
화성정남면,422,0,0,0,Town
화성진안동,797,0.22640825937330195,0.6086427267194157,1,Town
화성팔탄면,368,0,0,0,Town
화성향남읍,-256,0.5931479548258517,1.594896331738437,5,Town
화성화산동,870,0,0,0,Town
